Sales Rep Assigned,Product Name,Product Num,Brand Family,Customer ID,Customer Name,Buyer Count   2026,Placement Count   2026,Cases   2026
Jim Heaney,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,29009,Quick Buy,1.00,1.00,1.00
Jim Heaney,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,29011,World of Wine & Liquor,1.00,1.00,1.00
Jim Heaney,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,24016,Broad Liquors (A),1.00,1.00,1.00
Jim Heaney,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,24014,Bottleneck Liquors,1.00,1.00,1.00
Jim Heaney,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,29011,World of Wine & Liquor,1.00,1.00,1.00
Jim Heaney,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,29013,Lyndhurst Liquors (P),1.00,1.00,1.00
Jim Heaney,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,29011,World of Wine & Liquor,1.00,1.00,1.00
Jim Heaney,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,13008,Little Falls Liq(P),1.00,1.00,1.00
Jim Heaney,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,13008,Little Falls Liq(P),1.00,1.00,1.00
Jim Heaney,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,24017,Rainbow Liquor (P),1.00,1.00,1.00
Jim Heaney,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,28012,Lucky 7 (A),1.00,1.00,1.00
Jim Heaney,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,24002,Swizzle Stick Liq (A),1.00,1.00,1.00
Jim Heaney,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,29003,Liquor Shed,1.00,1.00,1.00
Jim Heaney,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,24002,Swizzle Stick Liq (A),1.00,1.00,1.00
Jim Heaney,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,25008,Clifton Commons S & W,1.00,1.00,1.00
Jim Heaney,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,29013,Lyndhurst Liquors (P),1.00,1.00,1.00
Jim Heaney,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,24017,Rainbow Liquor (P),1.00,1.00,1.00
Jim Heaney,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,25031,Lexington Liquors (Z),1.00,1.00,1.00
Jim Heaney,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,24016,Broad Liquors (A),1.00,1.00,1.00
Klejdi Lamo,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,190304,Shoppers Disc Liquor,1.00,1.00,1.00
Klejdi Lamo,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,191814,Sandy's Wine & Spirit (P) (Budd Lake),1.00,1.00,1.00
Klejdi Lamo,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,191518,3 IN 1 LIQUORS INC,1.00,1.00,1.00
Klejdi Lamo,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,191814,Sandy's Wine & Spirit (P) (Budd Lake),1.00,1.00,1.00
Klejdi Lamo,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,190304,Shoppers Disc Liquor,1.00,1.00,1.00
Klejdi Lamo,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,190907,Wharton Liquor Store,1.00,1.00,1.00
Klejdi Lamo,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,191814,Sandy's Wine & Spirit (P) (Budd Lake),1.00,1.00,1.00
Klejdi Lamo,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,190302,Basket Of Cheer Ii (Lake Hiawatha),1.00,1.00,1.00
Klejdi Lamo,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,190304,Shoppers Disc Liquor,1.00,1.00,1.00
Klejdi Lamo,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,190907,Wharton Liquor Store,1.00,1.00,1.00
Klejdi Lamo,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,191518,3 IN 1 LIQUORS INC,1.00,1.00,1.00
Klejdi Lamo,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,191710,Shop Rite Wine & Spirits Stanhope,1.00,1.00,1.00
Klejdi Lamo,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,190302,Basket Of Cheer Ii (Lake Hiawatha),1.00,1.00,1.00
Klejdi Lamo,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,191814,Sandy's Wine & Spirit (P) (Budd Lake),1.00,1.00,1.00
Klejdi Lamo,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,190302,Basket Of Cheer Ii (Lake Hiawatha),1.00,1.00,1.00
Klejdi Lamo,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,190302,Basket Of Cheer Ii (Lake Hiawatha),1.00,1.00,1.00
Klejdi Lamo,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,191814,Sandy's Wine & Spirit (P) (Budd Lake),1.00,1.00,1.00
Klejdi Lamo,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,191814,Sandy's Wine & Spirit (P) (Budd Lake),1.00,1.00,1.00
Klejdi Lamo,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,191710,Shop Rite Wine & Spirits Stanhope,1.00,1.00,1.00
Klejdi Lamo,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,190302,Basket Of Cheer Ii (Lake Hiawatha),1.00,1.00,1.00
Klejdi Lamo,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,190913,Main Street Liquor,1.00,1.00,1.00
Klejdi Lamo,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,191518,3 IN 1 LIQUORS INC,1.00,1.00,1.00
Klejdi Lamo,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,191710,Shop Rite Wine & Spirits Stanhope,1.00,1.00,1.00
Klejdi Lamo,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,190302,Basket Of Cheer Ii (Lake Hiawatha),1.00,1.00,1.00
Klejdi Lamo,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,190913,Main Street Liquor,1.00,1.00,1.00
Klejdi Lamo,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,190907,Wharton Liquor Store,1.00,1.00,1.00
Klejdi Lamo,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,190913,Main Street Liquor,1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,36007,Shop Rite Of Wallington,1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,32017,Wine Grand (Carlstadt),1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,36007,Shop Rite Of Wallington,1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,37002,Garfield Bar & Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,36007,Shop Rite Of Wallington,1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,36016,King Liquors,1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,36006,Wallington Liquor and Wine,1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,31033,Capri Deli&Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,37044,Riverview Liquors & Bar,1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,36016,King Liquors,1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,36016,King Liquors,1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,37044,Riverview Liquors & Bar,1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,31004,Metro Liquors (East Rutherford),1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,36006,Wallington Liquor and Wine,1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,31033,Capri Deli&Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,37068,Whoopee Liq (A),1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,31004,Metro Liquors (East Rutherford),1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,36007,Shop Rite Of Wallington,1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,37068,Whoopee Liq (A),1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,32017,Wine Grand (Carlstadt),1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,36006,Wallington Liquor and Wine,1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,37002,Garfield Bar & Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,37002,Garfield Bar & Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,31004,Metro Liquors (East Rutherford),1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,37002,Garfield Bar & Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,37002,Garfield Bar & Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,32017,Wine Grand (Carlstadt),1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,37044,Riverview Liquors & Bar,1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,36016,King Liquors,1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,31004,Metro Liquors (East Rutherford),1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,36007,Shop Rite Of Wallington,1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,42004,Wine And People,1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,36006,Wallington Liquor and Wine,1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,37068,Whoopee Liq (A),1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,36006,Wallington Liquor and Wine,1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,37068,Whoopee Liq (A),1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,37044,Riverview Liquors & Bar,1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,31033,Capri Deli&Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,42004,Wine And People,1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,37044,Riverview Liquors & Bar,1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,42004,Wine And People,1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,37002,Garfield Bar & Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,31033,Capri Deli&Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,32017,Wine Grand (Carlstadt),1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,32017,Wine Grand (Carlstadt),1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,31033,Capri Deli&Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,37068,Whoopee Liq (A),1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,36006,Wallington Liquor and Wine,1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,31033,Capri Deli&Liq (P),1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,31004,Metro Liquors (East Rutherford),1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,42004,Wine And People,1.00,1.00,1.00
Matt Powierski,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,37044,Riverview Liquors & Bar,1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,37068,Whoopee Liq (A),1.00,1.00,1.00
Matt Powierski,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,36016,King Liquors,1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,36007,Shop Rite Of Wallington,1.00,1.00,1.00
Matt Powierski,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,42004,Wine And People,1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,42004,Wine And People,1.00,1.00,1.00
Matt Powierski,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,31004,Metro Liquors (East Rutherford),1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,32017,Wine Grand (Carlstadt),1.00,1.00,1.00
Matt Powierski,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,36016,King Liquors,1.00,1.00,1.00
Michael Harboy,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,12005,Shay's Liquors,1.00,1.00,2.00
Michael Harboy,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,12005,Shay's Liquors,1.00,1.00,2.00
Michael Harboy,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,11014,Wayne Liquor Locker,1.00,1.00,1.00
Michael Harboy,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,11014,Wayne Liquor Locker,1.00,1.00,1.00
Michael Harboy,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,11014,Wayne Liquor Locker,1.00,1.00,1.00
Michael Harboy,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,12005,Shay's Liquors,1.00,1.00,2.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,84010,Ridgewood Super Cellar,1.00,1.00,1.00
Mike Ast,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,19027,Goffle Road Wine and More,1.00,1.00,1.00
Mike Ast,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,88005,Waldwick Wine/Spirits,1.00,1.00,1.00
Mike Ast,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,12011,Bottle King (A) Wayne,1.00,1.00,1.00
Mike Ast,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,19009,Diamond Liquor,1.00,1.00,1.00
Mike Ast,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,19008,Hawthorne Liq (A),1.00,1.00,1.00
Mike Ast,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,19008,Hawthorne Liq (A),1.00,1.00,1.00
Mike Ast,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,17011,Nico's Wine & Spirits,1.00,1.00,1.00
Mike Ast,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,17011,Nico's Wine & Spirits,1.00,1.00,1.00
Mike Ast,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,19009,Diamond Liquor,1.00,1.00,1.00
Mike Ast,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,19008,Hawthorne Liq (A),1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,19008,Hawthorne Liq (A),1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,17011,Nico's Wine & Spirits,1.00,1.00,1.00
Mike Ast,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,12011,Bottle King (A) Wayne,1.00,1.00,1.00
Mike Ast,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,17011,Nico's Wine & Spirits,1.00,1.00,1.00
Mike Ast,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,19027,Goffle Road Wine and More,1.00,1.00,1.00
Mike Ast,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,17011,Nico's Wine & Spirits,1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,84004,Quick Stop Liquor & Wine,1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,19027,Goffle Road Wine and More,1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,12011,Bottle King (A) Wayne,1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,88005,Waldwick Wine/Spirits,1.00,1.00,1.00
Mike Ast,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,19027,Goffle Road Wine and More,1.00,1.00,1.00
Mike Ast,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,19027,Goffle Road Wine and More,1.00,1.00,1.00
Mike Ast,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,19027,Goffle Road Wine and More,1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,19009,Diamond Liquor,1.00,1.00,1.00
Mike Ast,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,17011,Nico's Wine & Spirits,1.00,1.00,1.00
Mike Ast,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,81006,Fair Lawn Wine & Spirits,1.00,1.00,1.00
Mike Ast,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,81006,Fair Lawn Wine & Spirits,1.00,1.00,1.00
Pablo Lopez,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,27072,Passaic Discount Liquors,1.00,1.00,1.00
Pablo Lopez,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,20068,Florida Drugs (A),1.00,1.00,1.00
Pablo Lopez,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,27066,Sunny's Liqs.(P),1.00,1.00,1.00
Pablo Lopez,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,27021,Johnny's Liqs (P),1.00,1.00,1.00
Pablo Lopez,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,27021,Johnny's Liqs (P),1.00,1.00,1.00
Pablo Lopez,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,26014,Regalado Liq,1.00,1.00,1.00
Pablo Lopez,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,27066,Sunny's Liqs.(P),1.00,1.00,1.00
Pablo Lopez,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,26014,Regalado Liq,1.00,1.00,1.00
Pablo Lopez,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,27021,Johnny's Liqs (P),1.00,1.00,1.00
Pablo Lopez,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,26014,Regalado Liq,1.00,1.00,1.00
Pablo Lopez,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,27072,Passaic Discount Liquors,1.00,1.00,1.00
Pablo Lopez,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,27066,Sunny's Liqs.(P),1.00,1.00,1.00
Pablo Lopez,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,27072,Passaic Discount Liquors,1.00,1.00,1.00
Pablo Lopez,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,27066,Sunny's Liqs.(P),1.00,1.00,1.00
Pablo Lopez,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,20114,Ronny's Liqrs (Z),1.00,1.00,1.00
Phil Ernst,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,80005,Shop Rite Liq (Paramus),1.00,1.00,1.00
Phil Ernst,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,80005,Shop Rite Liq (Paramus),1.00,1.00,1.00
Phil Ernst,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,80005,Shop Rite Liq (Paramus),1.00,1.00,1.00
Phil Ernst,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,46019,Palisades Wine And Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,46019,Palisades Wine And Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,38018,THE BOTTLE SHOP,1.00,1.00,1.00
Phil Ernst,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,83001,Food Universe Marketplace,1.00,1.00,1.00
Phil Ernst,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,38018,THE BOTTLE SHOP,1.00,1.00,1.00
Phil Ernst,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,47004,Wides Deli & Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,83001,Food Universe Marketplace,1.00,1.00,1.00
Phil Ernst,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,38018,THE BOTTLE SHOP,1.00,1.00,1.00
Phil Ernst,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,43001,City Supermarket,1.00,1.00,1.00
Phil Ernst,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,83010,Bottle King (A) Glen Rock,1.00,1.00,2.00
Phil Ernst,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,80005,Shop Rite Liq (Paramus),1.00,1.00,1.00
Phil Ernst,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,83001,Food Universe Marketplace,1.00,1.00,1.00
Phil Ernst,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,38018,THE BOTTLE SHOP,1.00,1.00,1.00
Phil Ernst,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,38018,THE BOTTLE SHOP,1.00,1.00,1.00
Phil Ernst,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,46019,Palisades Wine And Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,83010,Bottle King (A) Glen Rock,1.00,1.00,2.00
Phil Ernst,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,47004,Wides Deli & Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,46019,Palisades Wine And Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,43001,City Supermarket,1.00,1.00,1.00
Phil Ernst,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,83001,Food Universe Marketplace,1.00,1.00,1.00
Phil Ernst,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,83001,Food Universe Marketplace,1.00,1.00,1.00
Phil Ernst,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,80005,Shop Rite Liq (Paramus),1.00,1.00,1.00
Phil Ernst,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,46019,Palisades Wine And Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,43001,City Supermarket,1.00,1.00,1.00
Phil Ernst,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,83010,Bottle King (A) Glen Rock,1.00,1.00,2.00
Phil Ernst,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,46019,Palisades Wine And Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,38018,THE BOTTLE SHOP,1.00,1.00,1.00
Phil Ernst,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,47004,Wides Deli & Liquor,1.00,1.00,1.00
Phil Ernst,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,80005,Shop Rite Liq (Paramus),1.00,1.00,1.00
Phil Ernst,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,83001,Food Universe Marketplace,1.00,1.00,1.00
Shane Barreca,Lytt Blue Raspberry 1/24/6.8 oz Btl,83056,Lytt,59004,Royal Wine & Spirits II,1.00,1.00,1.00
Shane Barreca,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,55001,Coasters Liquors,1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,74005,Winemart Discount,1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,55001,Coasters Liquors,1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,67005,Shoprite Liq (A)Northvle,1.00,1.00,1.00
Shane Barreca,Lytt Peach Mango 1/24/6.8 oz Btl,83053,Lytt,74005,Winemart Discount,1.00,1.00,1.00
Shane Barreca,Lytt Tropical Punch 1/24/6.8 oz Btl,83051,Lytt,55001,Coasters Liquors,1.00,1.00,1.00
Shane Barreca,Lytt Grape 1/24/6.8 oz Btl,83055,Lytt,67005,Shoprite Liq (A)Northvle,1.00,1.00,1.00
Shane Barreca,Lytt Strawberry Rita 1/24/6.8 oz Btl,83052,Lytt,70003,Montvale Wines & Spirits,1.00,1.00,1.00
Shane Barreca,Lytt Long Island Iced Tea 1/24/6.8 oz Btl,83054,Lytt,55001,Coasters Liquors,1.00,1.00,1.00
