#,Account #,DBA,Distribution Area,Address,City,Date/Time,Photos,Route / Sales Rep,Brand,Brand Family,Supplier,# of Taps,Distributor
1025,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,2,US
1026,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,YUENGLING,YUENGLING,YUENGLING BREWERY,2,US
1027,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,MAGNERS CIDER,MAGNERS,VERMONT HARD CIDER,1,US
1028,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,DOGFISH HEAD BREWING,DOGFISH,BOSTON BEER COMPANY,1,US
1029,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,MONTAUK WAVE CHASER,MONTAUK BREWING COMPANY,TILRAY BRANDS,1,US
1030,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,HEINEKEN,HEINEKEN,HEINEKEN,1,US
1031,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1032,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,LEINENKUGEL'S SUMMER SHANDY,LEINENKUGEL'S,MOLSON COORS BEVERAGE COMPANY,1,US
1033,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
1034,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,2,US
1035,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,YUENGLING,YUENGLING,YUENGLING BREWERY,2,US
1036,56009,TOMMY FOX'S PUB HSE(P),BERGEN,32 S WASHINGTON AVE,BERGENFIELD,07/01/2026 01:00 PM,Photos,7 - Paul McLaughlin,COORS BANQUET,COORS,MOLSON COORS BEVERAGE COMPANY,2,US
1037,25083,RUTT'S HUT (A),PASSAIC,417 RIVER RD,CLIFTON,07/01/2026 11:00 AM,Photos,4 - allison scott,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1038,25083,RUTT'S HUT (A),PASSAIC,417 RIVER RD,CLIFTON,07/01/2026 11:00 AM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1039,25083,RUTT'S HUT (A),PASSAIC,417 RIVER RD,CLIFTON,07/01/2026 11:00 AM,Photos,4 - allison scott,MILLER HIGH LIFE BEER,MILLER HIGH LIFE,MOLSON COORS BEVERAGE COMPANY,1,US
1040,25083,RUTT'S HUT (A),PASSAIC,417 RIVER RD,CLIFTON,07/01/2026 11:00 AM,Photos,4 - allison scott,PABST BLUE RIBBON,PABST BLUE RIBBON,PABST BREWING COMPANY,1,US
1041,25083,RUTT'S HUT (A),PASSAIC,417 RIVER RD,CLIFTON,07/01/2026 11:00 AM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1042,50006,COZY TAVERN (P),BERGEN,131 QUEEN ANNE RD,BOGOTA,06/30/2026 01:54 PM,Photos,7 - Paul McLaughlin,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1043,50006,COZY TAVERN (P),BERGEN,131 QUEEN ANNE RD,BOGOTA,06/30/2026 01:54 PM,Photos,7 - Paul McLaughlin,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1044,50006,COZY TAVERN (P),BERGEN,131 QUEEN ANNE RD,BOGOTA,06/30/2026 01:54 PM,Photos,7 - Paul McLaughlin,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
1045,50006,COZY TAVERN (P),BERGEN,131 QUEEN ANNE RD,BOGOTA,06/30/2026 01:54 PM,Photos,7 - Paul McLaughlin,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1046,50006,COZY TAVERN (P),BERGEN,131 QUEEN ANNE RD,BOGOTA,06/30/2026 01:54 PM,Photos,7 - Paul McLaughlin,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
1047,50006,COZY TAVERN (P),BERGEN,131 QUEEN ANNE RD,BOGOTA,06/30/2026 01:54 PM,Photos,7 - Paul McLaughlin,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1048,50029,LA TEQUILERA RESTAURANT,BERGEN,293 QUEEN ANNE RD,TEANECK,06/30/2026 01:41 PM,Photos,7 - Paul McLaughlin,DOS EQUIS LAGER ESPECIAL,DOS EQUIS,HEINEKEN,1,US
1049,50029,LA TEQUILERA RESTAURANT,BERGEN,293 QUEEN ANNE RD,TEANECK,06/30/2026 01:41 PM,Photos,7 - Paul McLaughlin,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1050,50029,LA TEQUILERA RESTAURANT,BERGEN,293 QUEEN ANNE RD,TEANECK,06/30/2026 01:41 PM,Photos,7 - Paul McLaughlin,MODELO NEGRA,MODELO ORO,CONSTELLATION BRANDS,1,US
1051,50029,LA TEQUILERA RESTAURANT,BERGEN,293 QUEEN ANNE RD,TEANECK,06/30/2026 01:41 PM,Photos,7 - Paul McLaughlin,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
1052,50029,LA TEQUILERA RESTAURANT,BERGEN,293 QUEEN ANNE RD,TEANECK,06/30/2026 01:41 PM,Photos,7 - Paul McLaughlin,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
1053,52009,CAJUN SEAFOOD AND BAR,SALES,45 NATHANIEL PLACE,ENGLEWOOD,06/30/2026 12:47 PM,Photos,7 - Paul McLaughlin,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1054,52009,CAJUN SEAFOOD AND BAR,SALES,45 NATHANIEL PLACE,ENGLEWOOD,06/30/2026 12:47 PM,Photos,7 - Paul McLaughlin,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1055,52009,CAJUN SEAFOOD AND BAR,SALES,45 NATHANIEL PLACE,ENGLEWOOD,06/30/2026 12:47 PM,Photos,7 - Paul McLaughlin,SAPPORO PREMIUM,SAPPORO,SAPPORO,1,US
1056,52009,CAJUN SEAFOOD AND BAR,SALES,45 NATHANIEL PLACE,ENGLEWOOD,06/30/2026 12:47 PM,Photos,7 - Paul McLaughlin,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1057,52009,CAJUN SEAFOOD AND BAR,SALES,45 NATHANIEL PLACE,ENGLEWOOD,06/30/2026 12:47 PM,Photos,7 - Paul McLaughlin,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1058,52009,CAJUN SEAFOOD AND BAR,SALES,45 NATHANIEL PLACE,ENGLEWOOD,06/30/2026 12:47 PM,Photos,7 - Paul McLaughlin,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
1059,52033,BLUE AKAI,BERGEN,23 E PALISADE AVE,ENGLEWOOD,06/30/2026 12:43 PM,Photos,7 - Paul McLaughlin,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1060,52033,BLUE AKAI,BERGEN,23 E PALISADE AVE,ENGLEWOOD,06/30/2026 12:43 PM,Photos,7 - Paul McLaughlin,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
1061,52033,BLUE AKAI,BERGEN,23 E PALISADE AVE,ENGLEWOOD,06/30/2026 12:43 PM,Photos,7 - Paul McLaughlin,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1062,52033,BLUE AKAI,BERGEN,23 E PALISADE AVE,ENGLEWOOD,06/30/2026 12:43 PM,Photos,7 - Paul McLaughlin,DOGFISH HEAD BREWING,DOGFISH,BOSTON BEER COMPANY,1,US
1063,52033,BLUE AKAI,BERGEN,23 E PALISADE AVE,ENGLEWOOD,06/30/2026 12:43 PM,Photos,7 - Paul McLaughlin,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
1064,74001,LOLITAS MEXICAN CANTINA,BERGEN,65 OLD HOOK RD,WESTWOOD,06/30/2026 11:29 AM,Photos,7 - Paul McLaughlin,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
1065,74001,LOLITAS MEXICAN CANTINA,BERGEN,65 OLD HOOK RD,WESTWOOD,06/30/2026 11:29 AM,Photos,7 - Paul McLaughlin,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1066,74001,LOLITAS MEXICAN CANTINA,BERGEN,65 OLD HOOK RD,WESTWOOD,06/30/2026 11:29 AM,Photos,7 - Paul McLaughlin,MODELO NEGRA,MODELO ORO,CONSTELLATION BRANDS,1,US
1067,74001,LOLITAS MEXICAN CANTINA,BERGEN,65 OLD HOOK RD,WESTWOOD,06/30/2026 11:29 AM,Photos,7 - Paul McLaughlin,DOS EQUIS AMBAR ESPECIAL,DOS EQUIS,HEINEKEN,1,US
1068,74001,LOLITAS MEXICAN CANTINA,BERGEN,65 OLD HOOK RD,WESTWOOD,06/30/2026 11:29 AM,Photos,7 - Paul McLaughlin,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1069,74001,LOLITAS MEXICAN CANTINA,BERGEN,65 OLD HOOK RD,WESTWOOD,06/30/2026 11:29 AM,Photos,7 - Paul McLaughlin,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
1070,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,MAGNERS CIDER,MAGNERS,VERMONT HARD CIDER,1,THEM
1071,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1072,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
1073,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1074,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
1075,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,NEW BELGIUM VOODOO RANGER IPA,NEW BELGIUM VOODOO RANGER,NEW BELGIUM BRANDS,1,US
1076,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1077,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,THEM
1078,5008,CELTIC CROSSINGS,MORRIS 3,1248 NJ-23,BUTLER,06/30/2026 10:59 AM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1079,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,HEINEKEN,HEINEKEN,HEINEKEN,1,US
1080,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,DOS EQUIS LAGER ESPECIAL,DOS EQUIS,HEINEKEN,1,THEM
1081,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1082,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1083,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1084,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
1085,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1086,5003,APPLEBEE'S (A)BUTLER,MORRIS 3,1200 NJ-23,BUTLER,06/30/2026 10:48 AM,Photos,4 - allison scott,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
1087,60012,GRANT STREET CAFE (A),BERGEN,25 GRANT AVE.,DUMONT,06/30/2026 10:35 AM,Photos,7 - Paul McLaughlin,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1088,60012,GRANT STREET CAFE (A),BERGEN,25 GRANT AVE.,DUMONT,06/30/2026 10:35 AM,Photos,7 - Paul McLaughlin,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1089,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1090,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
1091,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
1092,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1093,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1094,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,LEINENKUGEL'S SUMMER SHANDY,LEINENKUGEL'S,MOLSON COORS BEVERAGE COMPANY,1,US
1095,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,LAGUNITAS BREWING,LAGUNITAS,LAGUNITAS BREWING COMPANY,1,US
1096,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
1097,1005,GRASSHOPPER IRISH PUB (A),PASSAIC,2891 ROUTE 23,NEWFOUNDLAND,06/29/2026 04:01 PM,Photos,4 - allison scott,HACKER PSCHORR OKTOBERFEST MARZEN,HACKER-PSCHORR BREWERY,PAULANER,1,US
1098,14004,SUSHI LOUNGE,PASSAIC,235 US-46,TOTOWA,06/29/2026 02:11 PM,Photos,4 - allison scott,SAPPORO PREMIUM,SAPPORO,SAPPORO,1,US
1099,14004,SUSHI LOUNGE,PASSAIC,235 US-46,TOTOWA,06/29/2026 02:11 PM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1100,14004,SUSHI LOUNGE,PASSAIC,235 US-46,TOTOWA,06/29/2026 02:11 PM,Photos,4 - allison scott,KIRIN ICHIBAN,KIRIN ICHIBAN,NEW BELGIUM BRANDS,1,US
1101,14004,SUSHI LOUNGE,PASSAIC,235 US-46,TOTOWA,06/29/2026 02:11 PM,Photos,4 - allison scott,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
1102,14004,SUSHI LOUNGE,PASSAIC,235 US-46,TOTOWA,06/29/2026 02:11 PM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1103,14004,SUSHI LOUNGE,PASSAIC,235 US-46,TOTOWA,06/29/2026 02:11 PM,Photos,4 - allison scott,SIERRA NEVADA COOL LITTLE THING HAZY IPA,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
1104,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
1105,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
1106,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,HEINEKEN,HEINEKEN,HEINEKEN,1,US
1107,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,DOS EQUIS LAGER ESPECIAL,DOS EQUIS,HEINEKEN,1,US
1108,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1109,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,DOGFISH HEAD BREWING,DOGFISH,BOSTON BEER COMPANY,1,US
1110,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,ANGRY ORCHARD CRISP APPLE CIDER,ANGRY ORCHARD,BOSTON BEER COMPANY,1,US
1111,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,NEW BELGIUM FAT TIRE ALE,NEW BELGIUM,NEW BELGIUM BRANDS,1,US
1112,14002,APPLEBEE'S (TOTOWA) (A),PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:32 PM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1113,14016,JINYA RAMEN BAR,PASSAIC,465 RT 46 WEST,TOTOWA,06/29/2026 01:30 PM,Photos,4 - allison scott,SAPPORO PREMIUM,SAPPORO,SAPPORO,1,US
1114,12054,RED LOBSTER 225 WAYNE,PASSAIC,520 US-46,WAYNE,06/29/2026 01:17 PM,Photos,4 - allison scott,SAMUEL ADAMS BOSTON LAGER,SAMUEL ADAMS,BOSTON BEER COMPANY,1,US
1115,12054,RED LOBSTER 225 WAYNE,PASSAIC,520 US-46,WAYNE,06/29/2026 01:17 PM,Photos,4 - allison scott,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
1116,12054,RED LOBSTER 225 WAYNE,PASSAIC,520 US-46,WAYNE,06/29/2026 01:17 PM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1117,12054,RED LOBSTER 225 WAYNE,PASSAIC,520 US-46,WAYNE,06/29/2026 01:17 PM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1118,12054,RED LOBSTER 225 WAYNE,PASSAIC,520 US-46,WAYNE,06/29/2026 01:17 PM,Photos,4 - allison scott,DOGFISH HEAD BREWING,DOGFISH,BOSTON BEER COMPANY,1,US
1119,17006,THE YARD,PASSAIC,289 BELMONT AVE,HALEDON,06/29/2026 12:12 PM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1120,17006,THE YARD,PASSAIC,289 BELMONT AVE,HALEDON,06/29/2026 12:12 PM,Photos,4 - allison scott,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
1121,17006,THE YARD,PASSAIC,289 BELMONT AVE,HALEDON,06/29/2026 12:12 PM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1122,17006,THE YARD,PASSAIC,289 BELMONT AVE,HALEDON,06/29/2026 12:12 PM,Photos,4 - allison scott,EVIL GENIUS STACY'S MOM,EVIL GENIUS YEAR ROUND,EVIL GENIUS BEER COMPANY,1,US
1123,17006,THE YARD,PASSAIC,289 BELMONT AVE,HALEDON,06/29/2026 12:12 PM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1124,17006,THE YARD,PASSAIC,289 BELMONT AVE,HALEDON,06/29/2026 12:12 PM,Photos,4 - allison scott,DOS EQUIS LAGER ESPECIAL,DOS EQUIS,HEINEKEN,1,US
1125,21043,DUFFY'S TAVERN (Z),PASSAIC,856 RIVER STREET,PATERSON,06/29/2026 11:30 AM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1126,21043,DUFFY'S TAVERN (Z),PASSAIC,856 RIVER STREET,PATERSON,06/29/2026 11:30 AM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1127,21043,DUFFY'S TAVERN (Z),PASSAIC,856 RIVER STREET,PATERSON,06/29/2026 11:30 AM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1128,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
1129,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
1130,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
1131,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,COORS BANQUET,COORS,MOLSON COORS BEVERAGE COMPANY,1,US
1132,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
1133,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
1134,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
1135,14003,MURPH'S BAR & LIQUOR,PASSAIC,375 UNION BLVD,TOTOWA,06/26/2026 02:30 PM,Photos,4 - allison scott,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
1136,150199,TOWN PUB OF BLOOMFEILD,ESSEX,378 BROAD ST,BLOOMFIELD,06/26/2026 02:11 PM,Photos,32 - alisa acciardi,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,THEM
1137,150199,TOWN PUB OF BLOOMFEILD,ESSEX,378 BROAD ST,BLOOMFIELD,06/26/2026 02:11 PM,Photos,32 - alisa acciardi,YUENGLING,YUENGLING,YUENGLING BREWERY,1,THEM
1138,150199,TOWN PUB OF BLOOMFEILD,ESSEX,378 BROAD ST,BLOOMFIELD,06/26/2026 02:11 PM,Photos,32 - alisa acciardi,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,THEM
1139,150199,TOWN PUB OF BLOOMFEILD,ESSEX,378 BROAD ST,BLOOMFIELD,06/26/2026 02:11 PM,Photos,32 - alisa acciardi,MONTAUK WAVE CHASER,MONTAUK BREWING COMPANY,TILRAY BRANDS,1,US
1140,150199,TOWN PUB OF BLOOMFEILD,ESSEX,378 BROAD ST,BLOOMFIELD,06/26/2026 02:11 PM,Photos,32 - alisa acciardi,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,THEM
1141,15074,BASK 46,PASSAIC,1530 RT 46 WEST,WOODLAND PARK,06/26/2026 01:51 PM,Photos,4 - allison scott,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
