Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,Distribution Area,Area,County,City,Premise,Buyer Count   2026,Cases   2026
Paul Mclaughlin,51014,Marriott (A) Teaneck,100 Frank Burr Blvd,Bergen,Bergen,Bergen,Teaneck,On Premise,1,235
Paul Mclaughlin,39006,Fat Bastard & Sons,434 Route 46 West,Sales,Sales,Bergen,South Hackensac,On Premise,1,234
Paul Mclaughlin,81003,Fair Lawn Lanes (P),22-22 Maple Ave,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,233
Paul Mclaughlin,62003,Stern And Bow,171 Schraalenburgh Rd,Bergen,Bergen,Bergen,Closter,On Premise,1,225
Paul Mclaughlin,61004,Andiamo,23 Hardenburgh Ave,Bergen,Bergen,Bergen,Haworth,On Premise,1,220.83
Paul Mclaughlin,69003,Edgewood Country Club,449 Rivervale Rd,Bergen,Bergen,Bergen,Rivervale,On Premise,1,217.33
Paul Mclaughlin,62008,Bareburger (Closter),129 Vervalen St,Bergen,Bergen,Bergen,Closter,On Premise,1,217
Paul Mclaughlin,56001,Tony's Italian Cuisine,127 S. Washington Ave,Sales,Sales,Bergen,Bergenfield,On Premise,1,217
Paul Mclaughlin,62011,Sear House (A),411 Piermont Rd,Bergen,Bergen,Bergen,Closter,On Premise,1,214
Paul Mclaughlin,54011,Knickerbocker Golf (P),188 Knickerbocker Rd,Bergen,Bergen,Bergen,Tenafly,On Premise,1,204.17
Paul Mclaughlin,68003,Aurora Restaurant,203 Old Tappan Rd,Sales,Sales,Bergen,Old Tappan,On Premise,1,203.17
Paul Mclaughlin,74001,Lolitas Mexican Cantina,65 Old Hook Rd,Bergen,Bergen,Bergen,Westwood,On Premise,1,203
Paul Mclaughlin,65005,Dimora Ristorante (P),100 Piermont Rd,Bergen,Bergen,Bergen,Norwood,On Premise,1,197
Paul Mclaughlin,40038,Forte Ristorante,160 Prospect Ave,Bergen,Bergen,Bergen,Hackensack,On Premise,1,197
Paul Mclaughlin,65007,86 and Vine,519 Livingston St.,Sales,Sales,Bergen,Norwood,On Premise,1,190.5
Paul Mclaughlin,86007,Bacari,800 Ridgewood Rd,Bergen,Bergen,Bergen,Washington Twsp,On Premise,1,190
Paul Mclaughlin,74012,Iron Horse,20 Washington Ave,Bergen,Bergen,Bergen,Westwood,On Premise,1,188
Paul Mclaughlin,74004,P J Finnegan's,274 Fairview Ave,Bergen,Bergen,Bergen,Westwood,On Premise,1,182
Paul Mclaughlin,81024,Anthony's Coal Fired Pizza (Fair Lawn),2101 Promenade Blvd,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,180
Paul Mclaughlin,71004,Four Leaves,146 Kinderkamack Road,Sales,Sales,Bergen,Park Ridge,On Premise,1,179.17
Paul Mclaughlin,86006,Seasons Catering (A),644 Pascack Rd,Bergen,Bergen,Bergen,Washington Twsp,On Premise,1,176
Paul Mclaughlin,50018,Debonair Music Hall,1409 Queen Ann Road,Bergen,Bergen,Bergen,Teaneck,On Premise,1,173
Paul Mclaughlin,57012,N Milford Ath Club,126 Boulevard,Bergen,Bergen,Bergen,New Milford,On Premise,1,172
Paul Mclaughlin,40008,Tavern 61 (Z),61 River St,Bergen,Bergen,Bergen,Hackensack,On Premise,1,168.5
Paul Mclaughlin,71005,Park Steakhouse,151 Kinderkamack Rd,Bergen,Bergen,Bergen,Park Ridge,On Premise,1,158.33
Paul Mclaughlin,60004,La Taberna Steak House,31 W Madison Ave,Bergen,Bergen,Bergen,Dumont,On Premise,1,136
Paul Mclaughlin,52018,Aumm Aumm @The Brownstone,73 Brownstone Way,Bergen,Bergen,Bergen,Englewood,On Premise,1,135
Paul Mclaughlin,67010,Biddy O'malleys Pub (A),191 Paris Ave,Bergen,Bergen,Bergen,Northvale,On Premise,1,132
Paul Mclaughlin,69012,449 Prime @ Edgewood Country Club,449 Rivervale Rd,Bergen,Bergen,Bergen,Rivervale,On Premise,1,129.5
Paul Mclaughlin,70013,Flemings Prime Steakhouse and Wine Bar,210 Market St,Bergen,Bergen,Bergen,Montvale,On Premise,1,129
Paul Mclaughlin,59006,The Oak House,2 Kinderkamack Rd,Bergen,Bergen,Bergen,Oradell,On Premise,1,126
Paul Mclaughlin,40026,Brooklyn's (A),161 Hackensack Ave,Bergen,Bergen,Bergen,Hackensack,On Premise,1,125
Paul Mclaughlin,70012,Fire & Oak (A),100 Chestnut Ridge Rd,Bergen,Bergen,Bergen,Montvale,On Premise,1,120
Paul Mclaughlin,51005,Zina's Steakhouse & Grill,827 Teaneck Rd,Bergen,Bergen,Bergen,Teaneck,On Premise,1,116
Paul Mclaughlin,55009,Samdan Mediterranean Restaurant And Bar,178 Piermont Rd,Sales,Sales,Bergen,Cresskill,On Premise,1,113
Paul Mclaughlin,59001,ORA,304 Kinderkamack Rd,Sales,Sales,Bergen,Oradell,On Premise,1,111.67
Paul Mclaughlin,52009,CAJUN SEAFOOD AND BAR,45 NATHANIEL PLACE,Sales,Sales,Bergen,Englewood,On Premise,1,106
Paul Mclaughlin,68006,Old Tappan Manor (P),137 Orangeburg Rd,Bergen,Bergen,Bergen,Old Tappan,On Premise,1,102
Paul Mclaughlin,54001,Tenafly Pizza (Z),38 W Railroad Ave,Bergen,Bergen,Bergen,Tenafly,On Premise,1,96.17
Paul Mclaughlin,74021,Bar Mutz,90 Center Ave,Bergen,Bergen,Bergen,Westwood,On Premise,1,94
Paul Mclaughlin,72002,Bareburger (Woodcliff Lake),453 Chestnut Ridge Rd 23c,Bergen,Bergen,Bergen,Woodcliff Lake,On Premise,1,91
Paul Mclaughlin,62002,Rudy's Pizzeria (P),65 Closter Plaza,Bergen,Bergen,Bergen,Closter,On Premise,1,83
Paul Mclaughlin,69005,Let's Meat Steakhouse,625 Rivervale Rd,Bergen,Bergen,Bergen,Rivervale,On Premise,1,82
Paul Mclaughlin,41001,Casual Habana Cafe(Hack),125 Main St,Bergen,Bergen,Bergen,Hackensack,On Premise,1,81
Paul Mclaughlin,81027,RP Prime Steakhouse,41-11 Rte 4 W,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,76.17
Paul Mclaughlin,69011,Green Point Restaurant,15 Rivervale Rd,Bergen,Bergen,Bergen,Rivervale,On Premise,1,72
Paul Mclaughlin,61002,Haworth Golf Club(A),5 Lake Shore Dr,Bergen,Bergen,Bergen,Haworth,On Premise,1,71
Paul Mclaughlin,57011,Casual Habana Cafe (P),200 Main St,Bergen,Bergen,Bergen,New Milford,On Premise,1,70
Paul Mclaughlin,74010,Osteria Crescendo,36 Jefferson Ave,Bergen,Bergen,Bergen,Westwood,On Premise,1,66
Paul Mclaughlin,60014,Pop(xo) Taco,20 E. Madison Ave,Bergen,Bergen,Bergen,Dumont,On Premise,1,65
Paul Mclaughlin,52003,Cassies (A),18 S Dean St,Bergen,Bergen,Bergen,Englewood,On Premise,1,59
Paul Mclaughlin,76009,The Plank Pizza And Bar,383 Market St,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,54
Paul Mclaughlin,54005,The 130 Club,130 County Rd,Bergen,Bergen,Bergen,Tenafly,On Premise,1,54
Paul Mclaughlin,71007,103 Prime Time,103 Spring Valley Rd,Bergen,Bergen,Bergen,Park Ridge,On Premise,1,44
Paul Mclaughlin,52026,Englewood Field Club,341 Engle St,Bergen,Bergen,Bergen,Englewood,On Premise,1,43
Paul Mclaughlin,54012,Axia Taverna,18 Piermont Rd,Bergen,Bergen,Bergen,Tenafly,On Premise,1,42
Paul Mclaughlin,65003,Verana,530 Livingston St,Bergen,Bergen,Bergen,Norwood,On Premise,1,41
Paul Mclaughlin,81029,Cosmo Club (Z),33-02 Morlot Avenue,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,38.67
Paul Mclaughlin,67001,Olar Noso,493 Tappan Rd,Bergen,Bergen,Bergen,Northvale,On Premise,1,30
Paul Mclaughlin,50004,Bistro Taino,107 E Main S,Sales,Sales,Bergen,Bogota,On Premise,1,30
Paul Mclaughlin,81002,Shoti Bread House,14-29 River Rd,Sales,Sales,Bergen,Fair Lawn,On Premise,1,30
Paul Mclaughlin,41022,Coach House Diner/Rest(Z),55 Rt 4 E,Bergen,Bergen,Bergen,Hackensack,On Premise,1,25
Paul Mclaughlin,41027,Cubby's (P),249 S River St,Bergen,Bergen,Bergen,Hackensack,On Premise,1,22
Paul Mclaughlin,50035,Nobo,1400 Palisade Ave,Bergen,Bergen,Bergen,Teaneck,On Premise,1,16
Paul Mclaughlin,62012,Landmark Closter,130 Vervalen St,Bergen,Bergen,Bergen,Closter,On Premise,1,13
Paul Mclaughlin,56006,Lula's Latin Cuisine,86 S. Washington Ave,Bergen,Bergen,Bergen,Bergenfield,On Premise,1,11
Paul Mclaughlin,52012,CZEN Restaurant,36 N Van Brunt St,Bergen,Bergen,Bergen,Englewood,On Premise,1,7
Paul Mclaughlin,74008,MeltToba Restaurant,250 Center Ave,Bergen,Bergen,Bergen,Westwood,On Premise,1,1
Anthony Palmisano,190902,Betsy Ross Diner,5708 Berkshire Valley Rd,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,16019.05
Anthony Palmisano,2004,Sam's Bar and Grill,15 Greenwood Lake Turnpik,Passaic-FF,Passaic-FF,Passaic,Ringwood,On Premise,1,8571.86
Anthony Palmisano,231307,Skylands Wine& Beer Garden,447 Rt 284,Sussex,Sussex,Sussex,Wantage,On Premise,1,5959.24
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,123 Crystal Springs Rd,Sussex,Sussex,Sussex,Hamburg,On Premise,1,3013
Anthony Palmisano,230917,Doc's Place (P),100 NJ-23,Sussex,Sussex,Sussex,Hamburg,On Premise,1,1495.8
Anthony Palmisano,1023,The New Jessies Kettle(P),1555 Greenwood Lk Tpke,Passaic-FF,Passaic-FF,Passaic,Hewitt,On Premise,1,1462
Anthony Palmisano,1214,Whiskey Wolf Tavern (P),399 Lake Shore Dr,Passaic-FF,Passaic-FF,Passaic,Hewitt,On Premise,1,1453
Anthony Palmisano,1035,Old School Pub P),551 Warwick Tpke,Passaic-FF,Passaic-FF,Passaic,Hewitt,On Premise,1,1365
Anthony Palmisano,231209,Mt Creek Hex Lg(North) A,200 Rt 94,Sussex,Sussex,Sussex,Vernon,On Premise,1,1289
Anthony Palmisano,191103,Whistle Stop (P),2775 Route 23 S,Passaic,Passaic,Morris,Newfoundland,On Premise,1,1267.17
Anthony Palmisano,230907,Irish Cottage Inn,602 NJ-23,Sussex,Sussex,Sussex,Franklin,On Premise,1,1155.32
Anthony Palmisano,3011,Flip's Bar (P),18 Railroad Ave,Passaic-FF,Passaic-FF,Passaic,Wanaque,On Premise,1,996
Anthony Palmisano,231302,Thirsty Farmer,31 Loomis Ave,Sussex,Sussex,Sussex,Sussex,On Premise,1,994
Anthony Palmisano,230929,Airport Pub & Pkg,65 County Rd 639,Sussex,Sussex,Sussex,Sussex,On Premise,1,989
Anthony Palmisano,231211,Tony's Pizza (P),2771 NJ-23,Sussex,Sussex,Sussex,Stockholm,On Premise,1,911
Anthony Palmisano,231213,The Kites (P),2 Chamonix Drive,Sussex,Sussex,Sussex,Vernon,On Premise,1,746
Anthony Palmisano,231304,The Lamp Post Inn,1601 County Rd 565,Sussex,Sussex,Sussex,Sussex,On Premise,1,728
Anthony Palmisano,4007,Karls Stumble Inn,231 Hamburg Turnpike,Passaic,Passaic,Passaic,Bloomingdale,On Premise,1,696
Anthony Palmisano,191207,Daily Planet (A),526 Roosevelt Ave,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,628.17
Anthony Palmisano,230930,Brick & Brew,27 NJ-23,Sussex,Sussex,Sussex,Franklin,On Premise,1,583
Anthony Palmisano,231207,Great Gorge Golf (A) Club,414 County Rd 517,Sussex,Sussex,Sussex,Vernon,On Premise,1,550
Anthony Palmisano,1028,J & S Roadhouse,17 Wooley Road,Passaic-FF,Passaic-FF,Passaic,West Milford,On Premise,1,492
Anthony Palmisano,230903,Black Bear Golf(A),138 New Jersey 23,Sussex,Sussex,Sussex,Franklin,On Premise,1,463
Anthony Palmisano,231309,The Stuffed Olive_2,1 Libertyville Rd,Sussex,Sussex,Sussex,Wantage,On Premise,1,456
Anthony Palmisano,231002,Stew N Dolly's Place,46 Main St,Sussex,Sussex,Sussex,Ogdensburg,On Premise,1,418
Anthony Palmisano,4004,The River Of Beer,133 Main St,Passaic,Passaic,Passaic,Bloomingdale,On Premise,1,406.17
Anthony Palmisano,1010,Jimmy Geez(North)Bar/Gril,3219 Rt 23 South,Passaic,Passaic,Passaic,Oak Ridge,On Premise,1,395
Anthony Palmisano,231210,Bally Owen Golf Club,105 Wheatsworth Rd,Sussex,Sussex,Sussex,Hamburg,On Premise,1,394.17
Anthony Palmisano,231803,High Point Gc/Rest (P),342 Shore Drive,Sussex,Sussex,Sussex,Montague,On Premise,1,357
Anthony Palmisano,1033,D'Boathaus Restaurant,322 Lakeside Road,Passaic-FF,Passaic-FF,Passaic,Hewitt,On Premise,1,322
Anthony Palmisano,1002,Country Cottage Rest (P),1745 Macopin Rd,Passaic-FF,Passaic-FF,Passaic,West Milford,On Premise,1,314
Anthony Palmisano,231206,Vfw 8441 Vernon,313 NJ-94,Sussex,Sussex,Sussex,Vernon,On Premise,1,308
Anthony Palmisano,230119,Smokey's Brick Oven Tav.,2 Vernon Crossing Road,Sussex,Sussex,Sussex,Glenwood,On Premise,1,303
Anthony Palmisano,231305,Early American Tavern,9 Main St,Sussex,Sussex,Sussex,Sussex,On Premise,1,299
Anthony Palmisano,6001,Cafe' Chameleon,60 Main St,Passaic,Passaic,Passaic,Bloomingdale,On Premise,1,291
Anthony Palmisano,231214,Mt Creek Kink (So)A,130 Rt 94 N,Sussex,Sussex,Sussex,Mcafee,On Premise,1,266
Anthony Palmisano,191208,The Grill Room,53 Schoolhouse Road,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,242
Anthony Palmisano,191209,Valley Tavern,5604 Berkshire Valley Rd,Morris 1,Morris 1,Morris,Oak Ridge,On Premise,1,231
Anthony Palmisano,231303,The Sussex Saloon,15-17 Main St,Sales,Sales,Sussex,Sussex,On Premise,1,226
Anthony Palmisano,230909,Coyote Cocina Mexicana,116 Rt 23,Sales,Sales,Sussex,Franklin,On Premise,1,141
Anthony Palmisano,4003,Cinco De Mayo (Z),125 Hamburg Turnpike,Passaic,Passaic,Passaic,Bloomingdale,On Premise,1,115.9
Anthony Palmisano,3014,Il Palazzo (Z),600 Ringwood Ave,Passaic-FF,Passaic-FF,Passaic,Wanaque,On Premise,1,75
Anthony Palmisano,231001,Atlantic Man Rodozio Stk,83 Main St,Sussex,Sussex,Sussex,Ogdensburg,On Premise,1,72
Anthony Palmisano,230925,Springs Bistro Biosphere,3 Wild Turkey Way,Sussex,Sussex,Sussex,Hamburg,On Premise,1,58
Anthony Palmisano,1004,The Vreeland Store,1383 Macopin Road,Passaic-FF,Passaic-FF,Passaic,West Milford,On Premise,1,53
Anthony Palmisano,231311,Indian Spice Route 23,455 NJ-23,Sales,Sales,Sussex,Wantage,On Premise,1,44
Anthony Palmisano,230921,ACQUAVIVA RESTAURANT,87 NJ-23,Sales,Sales,Sussex,Hamburg,On Premise,1,43
Anthony Palmisano,1014,Chido Mexican Kitchen,665 Warwick Turnpike,Passaic,Passaic,Passaic,Hewitt,On Premise,1,41
Anthony Palmisano,1007,The Greenwood Tavern,1934 Greenwood Lake Tpke,Passaic-FF,Passaic-FF,Passaic,Hewitt,On Premise,1,30.67
Anthony Palmisano,230906,BBQ Chicken Franklin,76 NJ-23,Sussex,Sussex,Sussex,Franklin,On Premise,1,26
Brian Sengebush,190914,Colossal Restaurant,392 N Main St,Morris 1,Morris 1,Morris,Wharton,On Premise,1,6459.07
Brian Sengebush,190214,Johnnie's Tavern,301 Boonton Ave,Morris 1,Morris 1,Morris,Boonton,On Premise,1,1930.17
Brian Sengebush,191007,Charley's Tavern,57 NJ-181,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,1485.17
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,1331.17
Brian Sengebush,191004,Club 15(P),619 NJ-15,Morris 1,Morris 1,Morris,Jefferson,On Premise,1,1012
Brian Sengebush,191601,Stoll Street Tavern,100 Stoll St,Morris 1,Morris 1,Morris,Netcong,On Premise,1,987
Brian Sengebush,190923,Knotty Pine Pub (P),242 E Union Turnpike,Morris 1,Morris 1,Morris,Wharton,On Premise,1,922
Brian Sengebush,231715,Gyp's Tavern,25 Us-206,Sussex,Sussex,Sussex,Sandyston,On Premise,1,834
Brian Sengebush,191407,Pub 199,199 Howard Blvd,Morris 1,Morris 1,Morris,Mt Arlington,On Premise,1,802.17
Brian Sengebush,190601,Thatcher Mcghee's (A),53 Broadway,Morris 1,Morris 1,Morris,Denville,On Premise,1,789
Brian Sengebush,1017,Millers Ale House Rockawa,325 Mt Hope Avenue,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,658
Brian Sengebush,191405,Pat's Bar (P),390 Howard Blvd,Morris 1,Morris 1,Morris,Mt Arlington,On Premise,1,657
Brian Sengebush,191505,Mckenna's Pub (P),260 Espanong Rd,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,610.17
Brian Sengebush,190704,Tavern On The Rocks,9 Wall St,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,602
Brian Sengebush,190706,Mill Lane Tavern,8 Mill Lane,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,582
Brian Sengebush,231601,Farmstead Golf (P),88 Lawrence Rd,Sussex,Sussex,Sussex,Lafayette,On Premise,1,578
Brian Sengebush,190312,The Knoll Country Club & Catering,12 Knoll Lane,Morris 1,Morris 1,Morris,Boonton,On Premise,1,531
Brian Sengebush,191504,Jefferson House (A),139 Nolan's Point Rd,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,509
Brian Sengebush,230123,Sparta Lanes (Pino),43 Theatre Center,Sussex,Sussex,Sussex,Sparta,On Premise,1,502
Brian Sengebush,190203,Boonton Lanes,720 Myrtle Ave,Morris 1,Morris 1,Morris,Boonton,On Premise,1,502
Brian Sengebush,230304,Mc Q's Pub (P),165 Andover Sparta Rd,Sussex,Sussex,Sussex,Newton,On Premise,1,499
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Sussex,Sussex,Sussex,Branchville,On Premise,1,492
Brian Sengebush,190709,Adams (P),123 Hibernia Ave,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,490.17
Brian Sengebush,230405,Sheridan Lodge (P),631 Limecrest Rd,Sussex,Sussex,Sussex,Newton,On Premise,1,486
Brian Sengebush,191508,Elks Post 782 (Z),201 Howard Blvd,Morris 1,Morris 1,Morris,Mt Arlington,On Premise,1,475
Brian Sengebush,230312,Skyland Baseball,94 Championship Place,Sussex,Sussex,Sussex,Augusta,On Premise,1,469
Brian Sengebush,190905,Rockaway River Barn,11 Greenpond Rd,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,447
Brian Sengebush,231719,Layton Tavern,124 Co Rd 560,Sussex,Sussex,Sussex,Layton,On Premise,1,446
Brian Sengebush,231703,AG Pizza and Restaurant (Branchville),3 Mill St,Sussex,Sussex,Sussex,Branchville,On Premise,1,442
Brian Sengebush,230428,O'reilly Pub (P),271 Spring St,Sussex,Sussex,Sussex,Newton,On Premise,1,405
Brian Sengebush,190108,Harrigan's Rest. (P),144 Main Rd,Morris 1,Morris 1,Morris,Montville,On Premise,1,395.67
Brian Sengebush,191719,American Lgn Stanhope,119 NJ-183,Sussex,Sussex,Sussex,Stanhope,On Premise,1,380
Brian Sengebush,190707,The Exchange,160 E Main St,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,379
Brian Sengebush,230422,Boomer Bar (P) & Grill,1 Co Rd 521,Sussex,Sussex,Sussex,Newton,On Premise,1,372
Brian Sengebush,230411,Cesco's Pizza (P),538 State Route 94 South,Sussex,Sussex,Sussex,Fredon Township,On Premise,1,371.4
Brian Sengebush,230407,Fountain House (Z),439 NJ-94,Sussex,Sussex,Sussex,Newton,On Premise,1,367
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),Bldg 121b,Morris 1,Morris 1,Morris,Picatinny,On Premise,1,360
Brian Sengebush,191704,Stonewood Tavern,239 Us-206 S.,Sussex,Sussex,Sussex,Byram,On Premise,1,347.6
Brian Sengebush,190205,Sharky's West (P),108 Boonton Ave,Morris 1,Morris 1,Morris,Boonton,On Premise,1,346
Brian Sengebush,190918,Luna Restaurant & Bar,42 N Main St,Morris 1,Morris 1,Morris,Wharton,On Premise,1,336
Brian Sengebush,191510,Lola's Restaurant,300 Lakeside Ave,Sussex,Sussex,Sussex,Hopatcong,On Premise,1,322
Brian Sengebush,190220,Reservoir Tavern(A),92 Parsippany Blvd,Morris 1,Morris 1,Morris,Boonton,On Premise,1,314
Brian Sengebush,191509,The Beacon,453 River Styx Rd,Sussex,Sussex,Sussex,Hopatcong,On Premise,1,306
Brian Sengebush,230109,Skyview Golf Course (A),226 Lafayette Rd,Sussex,Sussex,Sussex,Sparta,On Premise,1,294
Brian Sengebush,191808,La Mezcalita,331 Rt 46 East,Morris 1,Morris 1,Morris,Budd Lake,On Premise,1,288
Brian Sengebush,191521,Patricks Pub (P),470 River Styx Rd,Sussex,Sussex,Sussex,Hopatcong,On Premise,1,278
Brian Sengebush,191706,Freddy's Lake House Bar And Grill,172 Lackawanna Dr,Morris 1,Morris 1,Sussex,Stanhope,On Premise,1,276
Brian Sengebush,231718,Jumboland Diner,438 US-206,Sussex,Sussex,Sussex,Branchville,On Premise,1,253
Brian Sengebush,190903,Taphouse 15,75 NJ-15,Morris 1,Morris 1,Morris,Wharton,On Premise,1,253
Brian Sengebush,1024,Buffalo Wild Wings (Rockaway),343 Mount Hope Ave,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,248
Brian Sengebush,191715,Shakey Jake's (P),134 NJ-183,Sussex,Sussex,Sussex,Stanhope,On Premise,1,246
Brian Sengebush,191805,Pavilion Lounge(Z),44 Sand Shore Rd,Morris 1,Morris 1,Morris,Budd Lake,On Premise,1,244
Brian Sengebush,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,Sussex,Sussex,Sussex,Sparta,On Premise,1,242.17
Brian Sengebush,190606,Peace Pipe Cc (P),1 Lee Road,Morris 1,Morris 1,Morris,Denville,On Premise,1,241
Brian Sengebush,190102,Lake Valhalla Club (P),13 Vista Rd,Morris 1,Morris 1,Morris,Montville,On Premise,1,241
Brian Sengebush,230430,Applebee's Grill(A)Newton,6 North Park Drive,Sussex,Sussex,Sussex,Newton,On Premise,1,240
Brian Sengebush,191618,Polo's Bar And Grill,140 ledgewood ave,Morris 1,Morris 1,Morris,Netcong,On Premise,1,240
Brian Sengebush,191006,Gatwyns II (P),900 Route 15 North,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,238
Brian Sengebush,230101,"Tomahawk Lake,Inc",153 Tomahawk Trail,Sussex,Sussex,Sussex,Sparta,On Premise,1,220
Brian Sengebush,1022,The Cheesecake Factory,301 Mt. Hope Ave,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,217
Brian Sengebush,190219,Columbia Inn,29 Main Rd.,Morris 1,Morris 1,Morris,Montville,On Premise,1,216.33
Brian Sengebush,191507,The Windlass Rest (A),45 Nolans Point Park Rd,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,213
Brian Sengebush,230116,Lake Mohawk Country Club,21 Lake Mohawk Country Club Boardwalk,Sussex,Sussex,Sussex,Sparta,On Premise,1,213
Brian Sengebush,190306,Lena y Carbon VII Parsippany,450 N Beverwyck Rd,Morris 1,Morris 1,Morris,Parsippany,On Premise,1,200
Brian Sengebush,191008,Jefferson Diner & Tav(P),5 Bowling Green Parkway,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,199
Brian Sengebush,230103,St.Moritz Grill & Bar,9 White Deer Plaza,Sussex,Sussex,Sussex,Sparta,On Premise,1,198.5
Brian Sengebush,190106,Rails Steakhouse (A),10 Whitehall Road,Morris 1,Morris 1,Morris,Towaco,On Premise,1,187
Brian Sengebush,230432,Vfw 5360 Newton(P),85 Mill St,Sussex,Sussex,Sussex,Newton,On Premise,1,185
Brian Sengebush,230306,AG Pizza & Restaurant - Newton,131 Newton Sparta Rd,Sussex,Sussex,Sussex,Newton,On Premise,1,179
Brian Sengebush,191603,Sabor Latino,136 Main St,Morris 1,Morris 1,Morris,Netcong,On Premise,1,178
Brian Sengebush,230120,Village Saloon (P),712 Woodport Rd (Rte 181),Sussex,Sussex,Sussex,Sparta,On Premise,1,176
Brian Sengebush,231714,Mountain House Tav & Gril,19 Us-206,Sussex,Sussex,Sussex,Branchville,On Premise,1,174
Brian Sengebush,230426,The Newton Theatre,234 Spring Street,Sussex,Sussex,Sussex,Newton,On Premise,1,165
Brian Sengebush,191523,Rustic Texmex & Sports Bar,47 maxim Drive,Sales,Sales,Sussex,Hopatcong,On Premise,1,160
Brian Sengebush,230113,Industry,6 North Village Blvd,Sales,Sales,Sussex,Sparta,On Premise,1,158
Brian Sengebush,190615,The Second Half On Main,5 E Main St Ste 15,Morris 1,Morris 1,Morris,Denville,On Premise,1,157
Brian Sengebush,191104,Chapala Grill - Lake Hopatcong,161 NJ-181,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,155
Brian Sengebush,191001,Stone Water,125 New Jersey 181,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,147
Brian Sengebush,191502,Alice's (Z),24 Nolan Point Park Rd,Morris 1,Morris 1,Morris,Lake Hopatcong,On Premise,1,143
Brian Sengebush,231606,The Lafayette House,75 NJ-15,Sussex,Sussex,Sussex,Lafayette,On Premise,1,137
Brian Sengebush,191818,Holiday Inn,1000 International Dr,Morris 1,Morris 1,Morris,Budd Lake,On Premise,1,134
Brian Sengebush,191305,Chapala Mexican Grill 4,25 Lakeside Blvd,Sales,Sales,Sussex,Hopatcong,On Premise,1,123
Brian Sengebush,231713,Flatbrook Tap House (P),180 Us-206,Sussex,Sussex,Sussex,Branchville,On Premise,1,121
Brian Sengebush,230424,Moose Lodge 432,214 Co Rd 622,Sussex,Sussex,Sussex,Fredon Township,On Premise,1,114
Brian Sengebush,230307,Newton Country Club,25 Club Rd,Sussex,Sussex,Sussex,Newton,On Premise,1,113
Brian Sengebush,231711,Riviera Maya,340 Us-206,Sussex,Sussex,Sussex,Branchville,On Premise,1,111
Brian Sengebush,231806,Walpack Inn,Rt 615,Sussex,Sussex,Sussex,Walpack,On Premise,1,98
Brian Sengebush,190921,White Owl Tavern,17 Fern Ave,Morris 1,Morris 1,Morris,Wharton,On Premise,1,97
Brian Sengebush,191802,E & D Liquors (P),382 Us-46 # 3,Morris 1,Morris 1,Morris,Budd Lake,On Premise,1,95
Brian Sengebush,190104,Black Rabbit Saloon LLC,8 Main Rd,Morris 1,Morris 1,Morris,Montville,On Premise,1,95
Brian Sengebush,230702,Hyde-Away Rest & Tap Room,901 Co Rd 521,Sussex,Sussex,Sussex,Newton,On Premise,1,94
Brian Sengebush,190910,NORTE 175,175 N Main St,Morris 1,Morris 1,Morris,Wharton,On Premise,1,94
Brian Sengebush,190807,The Club (NAFIB4-22-A-0036),Picatinny Arsenal 121 buffington road,Morris 1,Morris 1,Morris,Picatinny,On Premise,1,85
Brian Sengebush,191718,Bell's Mansion,11 Main St,Sussex,Sussex,Sussex,Stanhope,On Premise,1,84
Brian Sengebush,190723,Muldoon's Steak & Pub,301 Mt Hope Ave,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,83
Brian Sengebush,190217,Nostrana Ristorante,91 Elcock Ave,Morris 1,Morris 1,Morris,Boonton,On Premise,1,83
